,gini
ENSG00000017483,0.6115390804753652
ENSG00000017797,0.10682632909686292
ENSG00000018189,0.4326678223717484
ENSG00000018280,0.6386277661873125
ENSG00000018408,0.8571428571428572
ENSG00000018510,0.3241678144018018
ENSG00000018610,0.28871921660233435
ENSG00000018625,0.5878755135639876
ENSG00000018699,0.5079526564011592
ENSG00000018869,0.45570711778328976
ENSG00000019144,0.7548546006150902
ENSG00000019169,0.7250087987141552
ENSG00000019485,0.5837932112233162
ENSG00000019582,0.5687921105695749
ENSG00000019991,0.5969398915131755
ENSG00000019995,0.4620720439838689
ENSG00000020129,0.5203631140090137
ENSG00000020181,0.6334943777455254
ENSG00000020256,0.3450720745112483
ENSG00000020426,0.5102277904952137
ENSG00000020577,0.5784551854029293
ENSG00000020633,0.6387911682642603
ENSG00000020922,0.2460099491669808
ENSG00000021300,0.5942543099975492
ENSG00000021355,0.3984643713486955
ENSG00000021461,0.8571428571428571
ENSG00000021574,0.19124737742130135
ENSG00000021762,0.7151084986397
ENSG00000021776,0.1947849911380669
ENSG00000021826,0.5648331703770609
ENSG00000022267,0.8246361423033529
ENSG00000022277,0.15344404873403444
ENSG00000022556,0.6511249735279021
ENSG00000022567,0.6208728160416539
ENSG00000022840,0.24564637057634187
ENSG00000022976,0.47031021245870624
ENSG00000023041,0.2557804600379346
ENSG00000023171,0.7532758279211579
ENSG00000023191,0.2595108770870032
ENSG00000023228,0.24072784022914673
ENSG00000023287,0.2597830610491047
ENSG00000023318,0.1712481556136675
ENSG00000023330,0.32807080439444625
ENSG00000023445,0.7324206172778231
ENSG00000023516,0.23249156943524857
ENSG00000023572,0.4278526581681515
ENSG00000023608,0.5064315961288584
ENSG00000023697,0.5938501069033248
ENSG00000023734,0.12233118838355679
ENSG00000023839,0.5782506117287752
ENSG00000023892,0.28739398776599834
ENSG00000023902,0.4417889261139942
ENSG00000023909,0.585510246796662
ENSG00000024048,0.3304991403003136
ENSG00000024862,0.11680625819893461
ENSG00000025039,0.6508618550003968
ENSG00000025156,0.44344123315914435
ENSG00000025293,0.24591231657850116
ENSG00000025423,0.8571428571428571
ENSG00000025434,0.49478675333894934
ENSG00000025708,0.5679975258046902
ENSG00000025770,0.29801878230880186
ENSG00000025772,0.3232700618787213
ENSG00000025796,0.26172019074600966
ENSG00000025800,0.22121124284197835
ENSG00000026025,0.4427418244509749
ENSG00000026103,0.3073977269919921
ENSG00000026297,0.4959403911404898
ENSG00000026508,0.37619604129167244
ENSG00000026559,0.8571428571428572
ENSG00000026652,0.4127038226402351
ENSG00000026751,0.6251080530746135
ENSG00000026950,0.3165607987478195
ENSG00000027001,0.2830243322957819
ENSG00000027075,0.7167780151772404
ENSG00000027697,0.3465749835266981
ENSG00000027847,0.25553875342801124
ENSG00000027869,0.7995662900750484
ENSG00000028116,0.38353778884227646
ENSG00000028137,0.538901116912668
ENSG00000028203,0.10495857471325894
ENSG00000028277,0.4876609954303425
ENSG00000028310,0.37651072734699076
ENSG00000028528,0.3522821466049722
ENSG00000028839,0.5407963508382905
ENSG00000029153,0.7036033914188575
ENSG00000029363,0.20458676773455972
ENSG00000029364,0.41495773193602153
ENSG00000029534,0.7106345697625435
ENSG00000029639,0.3837915331534075
ENSG00000029725,0.30909503297058183
ENSG00000029993,0.665519191756782
ENSG00000030066,0.23538893525182253
ENSG00000030110,0.3299887478473689
ENSG00000030419,0.7018381927916416
ENSG00000030582,0.5656834500986205
ENSG00000031003,0.11351147407196446
ENSG00000031081,0.5681367039462801
ENSG00000031691,0.4263710019171175
ENSG00000031698,0.1885057533511096
ENSG00000031823,0.1876712592605954
ENSG00000032219,0.18474618903652795
ENSG00000032389,0.2835450463443123
ENSG00000032444,0.37274511329908894
ENSG00000032742,0.2694227751805992
ENSG00000033011,0.40278859911059206
ENSG00000033030,0.246845135689205
ENSG00000033050,0.1968113038747388
ENSG00000033100,0.4937794985818333
ENSG00000033122,0.5512837201763742
ENSG00000033170,0.3908099161490275
ENSG00000033178,0.30537366744471856
ENSG00000033327,0.6174773092860325
ENSG00000033627,0.49025769669752567
ENSG00000033800,0.3177725529040249
ENSG00000033867,0.22450974860602751
ENSG00000034053,0.6905075976810079
ENSG00000034152,0.47463588030036596
ENSG00000034510,0.23080350988208823
ENSG00000034533,0.4292430496702592
ENSG00000034677,0.30508412009885516
ENSG00000034693,0.4276209260953099
ENSG00000034713,0.3271675344932244
ENSG00000035115,0.560228208360635
ENSG00000035141,0.28340109683600656
ENSG00000035403,0.6693398782950508
ENSG00000035499,0.7621606349956394
ENSG00000035664,0.714024719365675
ENSG00000035681,0.35354487559557585
ENSG00000035687,0.14084829746494829
ENSG00000035720,0.7905004170087658
ENSG00000035862,0.7310494994623186
ENSG00000035928,0.26850138021227815
ENSG00000036054,0.2972216510286011
ENSG00000036257,0.2332301369728582
ENSG00000036448,0.8105062224685181
ENSG00000036530,0.8398364042493363
ENSG00000036549,0.2808395386734202
ENSG00000036565,0.7445247143658827
ENSG00000036672,0.8455741475444927
ENSG00000037042,0.5883910003468659
ENSG00000037241,0.2707342747492549
ENSG00000037280,0.8571428571428571
ENSG00000037474,0.3278551612793
ENSG00000037637,0.23035249472616118
ENSG00000037749,0.4245690856169613
ENSG00000037757,0.34524262784860715
ENSG00000037897,0.3043619921186377
ENSG00000038002,0.21335364551884337
ENSG00000038210,0.16055975516306592
ENSG00000038219,0.22428484663031076
ENSG00000038274,0.20869780443247732
ENSG00000038358,0.7161096504623979
ENSG00000038382,0.5470131502522995
ENSG00000038427,0.7941155710817983
ENSG00000038532,0.3529064845666653
ENSG00000038945,0.7749602682208911
ENSG00000039068,0.7407767040928218
ENSG00000039123,0.2546621115698088
ENSG00000039319,0.4492228982895296
ENSG00000039523,0.5794336708174246
ENSG00000039650,0.25342701153037345
ENSG00000040199,0.5145918205971349
ENSG00000040275,0.4911098958853147
ENSG00000040341,0.26891396099897086
ENSG00000040487,0.38387442761857343
ENSG00000040531,0.350222933034071
ENSG00000040608,0.7517753644369173
ENSG00000040633,0.346888029462097
ENSG00000040933,0.4328330674671813
ENSG00000041353,0.8243204382788671
ENSG00000041357,0.27132496214239343
ENSG00000041515,0.8571428571428571
ENSG00000041802,0.207541573389433
ENSG00000041880,0.538559877986566
ENSG00000041988,0.2928221213727665
ENSG00000042062,0.6355107335436697
ENSG00000042088,0.28494831800496107
ENSG00000042286,0.4754123776202635
ENSG00000042317,0.5616300813001811
ENSG00000042429,0.24605763682977475
ENSG00000042445,0.5001581952554062
ENSG00000042493,0.573906559076058
