,gini
ENSG00000008838,0.4647370993789961
ENSG00000008853,0.6967534500741309
ENSG00000008869,0.5083441172425918
ENSG00000008952,0.31779442065655833
ENSG00000008988,0.34855806855808835
ENSG00000009307,0.2087379001029347
ENSG00000009335,0.43026744423772134
ENSG00000009413,0.6192888242773882
ENSG00000009694,0.9443089719729326
ENSG00000009709,0.9798959215200981
ENSG00000009724,0.9604455016964589
ENSG00000009765,0.8555626435921299
ENSG00000009780,0.3806415896996097
ENSG00000009790,0.823870815145869
ENSG00000009830,0.537503913007307
ENSG00000009844,0.28844173226686304
ENSG00000009950,0.7624342347203513
ENSG00000009954,0.32396983078339914
ENSG00000010017,0.44615425753986
ENSG00000010030,0.6557956994371587
ENSG00000010072,0.45349984835489304
ENSG00000010165,0.2958509083958586
ENSG00000010219,0.40491603719838487
ENSG00000010244,0.289819999339789
ENSG00000010256,0.4047856513092558
ENSG00000010270,0.3260555641330738
ENSG00000010278,0.5828645364940821
ENSG00000010282,0.9301156037272763
ENSG00000010292,0.39605517381752653
ENSG00000010295,0.5747124936955043
ENSG00000010310,0.8356944287274335
ENSG00000010318,0.9099010828461893
ENSG00000010319,0.897485724322829
ENSG00000010322,0.42555376738623074
ENSG00000010327,0.8315729343369738
ENSG00000010361,0.7345405890397502
ENSG00000010379,0.9261859587456331
ENSG00000010404,0.5694258882542563
ENSG00000010438,0.9041621785522054
ENSG00000010539,0.5254531436909917
ENSG00000010610,0.8325095050764206
ENSG00000010626,0.5748997879202272
ENSG00000010671,0.8645307633491891
ENSG00000010704,0.5081135322709249
ENSG00000010803,0.6863230906592683
ENSG00000010810,0.7190910161358055
ENSG00000010818,0.6606242267584398
ENSG00000010932,0.8844833466139528
ENSG00000011007,0.2869193061071923
ENSG00000011009,0.3621334893056204
ENSG00000011021,0.4591970691194167
ENSG00000011028,0.7463120626330036
ENSG00000011052,0.9114093144506814
ENSG00000011083,0.9211787475646965
ENSG00000011105,0.6341689437537805
ENSG00000011114,0.39920252179568694
ENSG00000011132,0.34356769826351263
ENSG00000011143,0.3988158239751279
ENSG00000011198,0.4877220742668074
ENSG00000011201,0.8143956675769265
ENSG00000011243,0.37729849563207496
ENSG00000011258,0.5470933420408549
ENSG00000011260,0.35966267048872674
ENSG00000011275,0.46600138591644574
ENSG00000011295,0.34755420532215703
ENSG00000011304,0.2607154145602207
ENSG00000011332,0.8535679552375318
ENSG00000011347,0.7735825137683218
ENSG00000011376,0.5862032078283672
ENSG00000011405,0.4583959344876155
ENSG00000011422,0.7578245654616788
ENSG00000011426,0.8803127805367387
ENSG00000011451,0.365529010951993
ENSG00000011454,0.48039225136868147
ENSG00000011465,0.8948846989051308
ENSG00000011478,0.5920665215550406
ENSG00000011485,0.2870917723712525
ENSG00000011523,0.4853322851108026
ENSG00000011566,0.603632456676358
ENSG00000011590,0.9307466318730857
ENSG00000011600,0.8875699034361653
ENSG00000011638,0.5192958964773476
ENSG00000011677,0.9389388731548631
ENSG00000012048,0.6416157881829055
ENSG00000012061,0.23866919850665191
ENSG00000012124,0.8910843314253558
ENSG00000012171,0.753647977793112
ENSG00000012174,0.46069341716697587
ENSG00000012211,0.46627040861289776
ENSG00000012223,0.9106026210570967
ENSG00000012232,0.46358314493030855
ENSG00000012504,0.905565606068591
ENSG00000012660,0.5058331808992539
ENSG00000012779,0.7772294171381067
ENSG00000012817,0.615975911258857
ENSG00000012822,0.36551574641779816
ENSG00000012963,0.4587097897823858
ENSG00000012983,0.6029767731162721
ENSG00000013016,0.69189148953041
ENSG00000013275,0.30292518827478854
ENSG00000013288,0.39221654579122245
ENSG00000013293,0.9324158740318192
ENSG00000013297,0.8895206328183456
ENSG00000013306,0.44107040391248015
ENSG00000013364,0.5467576452480524
ENSG00000013374,0.314680667937185
ENSG00000013375,0.42282678264535806
ENSG00000013392,0.5577268354589361
ENSG00000013441,0.3286297284864562
ENSG00000013503,0.4944674565643218
ENSG00000013523,0.6289158044639014
ENSG00000013561,0.34892851549118853
ENSG00000013563,0.43728700238470014
ENSG00000013573,0.4830501084521899
ENSG00000013583,0.47692475134113904
ENSG00000013588,0.8396384875503651
ENSG00000013619,0.8143728309609177
ENSG00000013725,0.8626637736045056
ENSG00000013810,0.7513114116457734
ENSG00000014123,0.28251260329343164
ENSG00000014138,0.494853889040117
ENSG00000014164,0.36451102706056265
ENSG00000014216,0.4334605482830477
ENSG00000014257,0.9838598117693224
ENSG00000014641,0.44217693918221646
ENSG00000014824,0.34504896457021794
ENSG00000014914,0.707493940518715
ENSG00000014919,0.2841765234420882
ENSG00000015133,0.5919510241861248
ENSG00000015153,0.3564116495164249
ENSG00000015171,0.4363482044132275
ENSG00000015285,0.84219699607242
ENSG00000015413,0.9493154838214093
ENSG00000015475,0.6455847477532541
ENSG00000015479,0.6556223656388684
ENSG00000015520,0.8908709606315678
ENSG00000015532,0.5421892731489474
ENSG00000015568,0.5896183401390653
ENSG00000015592,0.9415863796035034
ENSG00000015676,0.3573406962996809
ENSG00000016082,0.8975494215472218
ENSG00000016391,0.6228226990430897
ENSG00000016402,0.6634380265709484
ENSG00000016490,0.9838395216784404
ENSG00000016602,0.9212336235969719
ENSG00000016864,0.3667115262062522
ENSG00000017260,0.5165491381477799
ENSG00000017427,0.8876261413768837
ENSG00000017483,0.7704471966204155
ENSG00000017797,0.370162852962134
ENSG00000018189,0.5775595608754313
ENSG00000018236,0.9327516537547992
ENSG00000018280,0.8632646659270314
ENSG00000018408,0.6256384527288184
ENSG00000018510,0.40802111348105624
ENSG00000018610,0.41641807837032213
ENSG00000018625,0.9301470389691494
ENSG00000018699,0.5137277675562272
ENSG00000018869,0.4995082030057098
ENSG00000019102,0.8933532649111086
ENSG00000019144,0.6356601427369725
ENSG00000019169,0.935064581450342
ENSG00000019186,0.9285745589763142
ENSG00000019485,0.7024852493282235
ENSG00000019505,0.8677781703663696
ENSG00000019549,0.7833290672194304
ENSG00000019582,0.811111429038824
ENSG00000019991,0.7880802395200903
ENSG00000019995,0.42235485926730454
ENSG00000020129,0.5367694727645401
ENSG00000020181,0.8124626980677288
ENSG00000020256,0.46590601962770384
ENSG00000020426,0.5005037688699457
ENSG00000020577,0.7673941103587797
ENSG00000020633,0.8730921493428163
ENSG00000020922,0.32320060088884445
ENSG00000021300,0.8585523625918013
ENSG00000021355,0.5375952563442414
ENSG00000021461,0.8786703476894263
ENSG00000021488,0.949588507100101
ENSG00000021574,0.467092928248856
ENSG00000021645,0.9536925762645299
ENSG00000021762,0.5972485278834809
ENSG00000021776,0.3826796436250123
ENSG00000021826,0.9009227990721131
ENSG00000021852,0.9581668517875777
ENSG00000022267,0.8170784323902412
ENSG00000022277,0.26446108854325046
ENSG00000022355,0.9471090293082374
ENSG00000022556,0.7815841188186193
ENSG00000022567,0.644233875229013
ENSG00000022840,0.23283942451280934
ENSG00000022976,0.43396821057753826
ENSG00000023041,0.20628343311366007
ENSG00000023171,0.8149835855407039
ENSG00000023191,0.2970607160604917
ENSG00000023228,0.38322543967991074
ENSG00000023287,0.3814254794147347
ENSG00000023318,0.24390040501335164
ENSG00000023330,0.4623275373470707
ENSG00000023445,0.7020542818813817
ENSG00000023516,0.45843649186670465
ENSG00000023572,0.4798673078131715
ENSG00000023608,0.48682446374636285
ENSG00000023697,0.3543016783489262
ENSG00000023734,0.24432643892242245
ENSG00000023839,0.801588001268186
ENSG00000023892,0.637772060827362
ENSG00000023902,0.6424114950598083
ENSG00000023909,0.4193455151538971
ENSG00000024048,0.45953961972999874
ENSG00000024422,0.7576813819295445
ENSG00000024526,0.8348680352881692
ENSG00000024862,0.3246777737463709
ENSG00000025039,0.5869440088676582
ENSG00000025156,0.5584296544203379
ENSG00000025293,0.4403043334704351
ENSG00000025423,0.902292087335119
ENSG00000025434,0.5143430616075391
ENSG00000025708,0.5966242726896005
ENSG00000025770,0.31726773278795756
ENSG00000025772,0.5043077188884404
ENSG00000025796,0.26228925750502285
ENSG00000025800,0.3175832895053382
ENSG00000026025,0.7122675692813184
ENSG00000026103,0.508091878806016
ENSG00000026297,0.6074619671067784
ENSG00000026508,0.6619324200038187
ENSG00000026559,0.772869710639719
ENSG00000026652,0.6879003961811304
ENSG00000026751,0.8740506096085985
ENSG00000026950,0.5377827461261742
ENSG00000027001,0.5294424716071091
ENSG00000027075,0.7734738018441745
ENSG00000027644,0.930332981107589
ENSG00000027697,0.5470886223072229
ENSG00000027847,0.32259869365848237
ENSG00000027869,0.8879733273563418
ENSG00000028116,0.5913390560179062
ENSG00000028137,0.8487877230887442
ENSG00000028203,0.42155683513364317
ENSG00000028277,0.7664978636338384
ENSG00000028310,0.39230690859474243
ENSG00000028528,0.31399756743009344
ENSG00000028839,0.5067775537121797
ENSG00000029153,0.7147486263109123
ENSG00000029363,0.2738790864568457
ENSG00000029364,0.36134058206654013
ENSG00000029534,0.9050745139626101
ENSG00000029559,0.9607044844479015
ENSG00000029639,0.5038382533069539
ENSG00000029725,0.4262854583419733
ENSG00000029993,0.7247521943348286
ENSG00000030066,0.3972256744249923
ENSG00000030110,0.43917236327598946
ENSG00000030304,0.9237937718013317
ENSG00000030419,0.7029897028168852
ENSG00000030582,0.5043442242232002
ENSG00000031003,0.5450592530176109
ENSG00000031081,0.8463554911388622
ENSG00000031691,0.4332877600713989
ENSG00000031698,0.2420534811269729
ENSG00000031823,0.27606923722347526
ENSG00000032219,0.362753101902138
ENSG00000032389,0.34506512900638514
ENSG00000032444,0.3961729293450737
ENSG00000032742,0.5980395520018175
ENSG00000033011,0.3616919792889075
ENSG00000033030,0.38905037033803086
ENSG00000033050,0.2653020914266848
ENSG00000033100,0.34631415694650514
ENSG00000033122,0.9386755893761624
ENSG00000033170,0.7527495322735529
ENSG00000033178,0.3696958699596071
ENSG00000033327,0.815407516693086
ENSG00000033627,0.5738634170551286
ENSG00000033800,0.46043451339048846
ENSG00000033867,0.7001422398447983
ENSG00000034053,0.839380705011043
ENSG00000034152,0.5137840598604853
ENSG00000034239,0.9243426214844472
ENSG00000034510,0.5102459954616447
ENSG00000034533,0.4050292109671543
ENSG00000034677,0.41947984877644523
ENSG00000034693,0.4826639248489929
ENSG00000034713,0.3324298656621053
ENSG00000034971,0.9581282156485452
ENSG00000035115,0.4830858556223765
ENSG00000035141,0.33116010522665607
ENSG00000035403,0.5089161994843964
ENSG00000035499,0.8151884243353775
ENSG00000035664,0.647907558134516
ENSG00000035681,0.6123867865379325
ENSG00000035687,0.32093221150847895
ENSG00000035720,0.8982340260968849
ENSG00000035862,0.6278446984414849
ENSG00000035928,0.3110247915961462
ENSG00000036054,0.2890655685532162
ENSG00000036257,0.36901455091773383
ENSG00000036448,0.8327334634587418
ENSG00000036473,0.9279132797003347
ENSG00000036530,0.8026966372401961
ENSG00000036549,0.5421021393484793
ENSG00000036565,0.9788715378281843
ENSG00000036672,0.7852928786166744
ENSG00000036828,0.9321254899024566
ENSG00000037042,0.5614057120911216
ENSG00000037241,0.4635037118484597
ENSG00000037280,0.9298790886351104
ENSG00000037474,0.33627151069184114
ENSG00000037637,0.452955943110573
ENSG00000037749,0.41060809555008354
ENSG00000037757,0.36769128966807013
ENSG00000037897,0.40672755131332705
ENSG00000037965,0.8429666344548572
ENSG00000038002,0.33766429234607537
ENSG00000038210,0.375071357544786
ENSG00000038219,0.4274130157757685
ENSG00000038274,0.2821884740913157
ENSG00000038295,0.9041866983276187
ENSG00000038358,0.7837510551687609
ENSG00000038382,0.7392616318321571
ENSG00000038427,0.8793500687532844
ENSG00000038532,0.6687781227658048
ENSG00000038945,0.8924049194124619
ENSG00000039068,0.685338151290158
ENSG00000039123,0.37477677963569095
ENSG00000039139,0.8620257903348583
ENSG00000039319,0.5469126996736557
ENSG00000039523,0.528858969129885
ENSG00000039537,0.9182807449622252
ENSG00000039560,0.5952268519618766
ENSG00000039600,0.9671820039841958
ENSG00000039650,0.3250731696333087
ENSG00000039987,0.9641926615427779
ENSG00000040199,0.6680237382317242
ENSG00000040275,0.5759780203493462
ENSG00000040341,0.5715314349302416
ENSG00000040487,0.39169842019821827
ENSG00000040531,0.41350371841327815
ENSG00000040608,0.6403939824576269
ENSG00000040633,0.3161611030383585
ENSG00000040731,0.9584490854680023
ENSG00000040933,0.668370820084387
ENSG00000041353,0.7779419234260351
ENSG00000041357,0.32851191380672673
ENSG00000041515,0.9545544561029325
ENSG00000041802,0.3048250868064353
ENSG00000041880,0.47586887289139856
ENSG00000041982,0.8548864492241246
ENSG00000041988,0.2858347535275726
ENSG00000042062,0.7719503823370499
ENSG00000042088,0.5327935175321581
ENSG00000042286,0.44328091154391397
ENSG00000042317,0.7471850765580682
ENSG00000042429,0.48048778690868366
ENSG00000042445,0.5142587156258769
ENSG00000042493,0.5928568610945211
ENSG00000042753,0.3658557726397359
ENSG00000042781,0.9537351269484239
ENSG00000042813,0.9611135851886032
ENSG00000042832,0.8327865995944476
ENSG00000042980,0.8591445955720496
ENSG00000043039,0.8133645303755348
ENSG00000043093,0.7314181145298927
ENSG00000043143,0.4954709584217499
ENSG00000043355,0.9563716182034003
ENSG00000043462,0.8621803073678861
ENSG00000043514,0.434623635084747
ENSG00000043591,0.8167709143327183
ENSG00000044012,0.9830918279656419
ENSG00000044090,0.40898220766377485
ENSG00000044115,0.3871305692855117
ENSG00000044446,0.4243533206207376
ENSG00000044459,0.6094222848011884
ENSG00000044524,0.9229756877859622
ENSG00000044574,0.3830058786947992
ENSG00000046604,0.6520765127474817
ENSG00000046647,0.3557266494860855
ENSG00000046651,0.41281856513225446
ENSG00000046653,0.8587733239050203
ENSG00000046774,0.9758937570836294
ENSG00000046889,0.9057435780304413
ENSG00000047056,0.5113535711261007
ENSG00000047188,0.5297248789758228
ENSG00000047230,0.47308061116936173
ENSG00000047249,0.3760912220489238
ENSG00000047315,0.28064796215362453
ENSG00000047346,0.4488196143515968
ENSG00000047365,0.742437936054996
ENSG00000047410,0.3468038605669901
ENSG00000047457,0.861888399907871
ENSG00000047578,0.6634574072224538
ENSG00000047579,0.4325417276346825
ENSG00000047597,0.7876523874942182
ENSG00000047617,0.9304884908357549
ENSG00000047621,0.4978947496817638
ENSG00000047634,0.609735504275036
ENSG00000047644,0.5203840814474904
ENSG00000047648,0.8421465267405506
ENSG00000047662,0.7345600334497183
ENSG00000047849,0.4894735866604827
ENSG00000047932,0.2905930011013226
ENSG00000047936,0.9559579793901097
ENSG00000048028,0.5138148860747578
ENSG00000048052,0.835862232588197
ENSG00000048140,0.38910463045489246
ENSG00000048162,0.4034634771011638
ENSG00000048342,0.8373912941923668
ENSG00000048392,0.38094440228563603
ENSG00000048405,0.36067648517220047
ENSG00000048462,0.9474467642749437
ENSG00000048471,0.6828270026128739
ENSG00000048540,0.9011039378076657
ENSG00000048544,0.3298428438039602
ENSG00000048545,0.9627620340465389
ENSG00000048649,0.3090221054146679
ENSG00000048707,0.5150797124099161
ENSG00000048740,0.7208244212334619
ENSG00000048828,0.28442735262047
ENSG00000048991,0.7510871852080424
ENSG00000049089,0.8192024900241864
ENSG00000049130,0.7025569077831108
ENSG00000049167,0.507826504485729
ENSG00000049192,0.776739800796548
ENSG00000049239,0.4351675179637866
ENSG00000049245,0.32907170121888335
ENSG00000049246,0.6875922214081944
ENSG00000049247,0.8228973899237472
ENSG00000049249,0.8683752337246909
ENSG00000049283,0.7400841241944677
ENSG00000049323,0.7297443618230353
ENSG00000049449,0.5104563665929683
ENSG00000049540,0.782934743334814
ENSG00000049541,0.3819877318705633
ENSG00000049618,0.5241219195042401
ENSG00000049656,0.41504166972824325
ENSG00000049759,0.6285375322185919
ENSG00000049768,0.8516023694445953
ENSG00000049769,0.5942138176806826
ENSG00000049860,0.48142138876120943
ENSG00000049883,0.4703586695554905
ENSG00000050030,0.8888206736563455
ENSG00000050130,0.30598577470093996
ENSG00000050165,0.8627322170134177
ENSG00000050327,0.6477957318105508
ENSG00000050344,0.7829149881033173
ENSG00000050393,0.4673921064388456
ENSG00000050405,0.45025519179077994
ENSG00000050426,0.28281896866346395
ENSG00000050438,0.8597206229145112
ENSG00000050555,0.9286847621203963
ENSG00000050628,0.8492760551089286
ENSG00000050730,0.8273125965782295
ENSG00000050748,0.4183078613839569
ENSG00000050767,0.8403271608756365
ENSG00000050820,0.45690448581999965
ENSG00000051009,0.36052793072324113
ENSG00000051108,0.46280026850051337
ENSG00000051128,0.6260382721926231
ENSG00000051180,0.8112648518775086
ENSG00000051341,0.7958283587727342
ENSG00000051382,0.4527627368365154
ENSG00000051523,0.6171455318634842
ENSG00000051596,0.6247898220937341
ENSG00000051620,0.44001995620288775
ENSG00000051825,0.6141454829472918
ENSG00000052126,0.6192749811801469
ENSG00000052344,0.7520217182303908
ENSG00000052723,0.2796139155262128
ENSG00000052749,0.3952991661762217
ENSG00000052795,0.49187946634372054
ENSG00000052802,0.4989071929877893
ENSG00000052841,0.4690602804742789
ENSG00000052850,0.9169376957996883
ENSG00000053108,0.9332368305369749
ENSG00000053254,0.5365935297389419
ENSG00000053328,0.9174070124128267
ENSG00000053371,0.3516544185403688
ENSG00000053372,0.34724346695092506
ENSG00000053438,0.8604920901087295
ENSG00000053501,0.2080171504580915
ENSG00000053524,0.8770105632897566
ENSG00000053702,0.8063638390348261
ENSG00000053747,0.7244764356775328
ENSG00000053770,0.28716966429110224
ENSG00000053900,0.44804094929932986
ENSG00000053918,0.6624591394940954
ENSG00000054116,0.2986201088511809
ENSG00000054118,0.23862726820225175
ENSG00000054148,0.34449995015633855
ENSG00000054179,0.8314559994325651
ENSG00000054219,0.613511924345559
ENSG00000054267,0.3668644829832923
ENSG00000054277,0.6855674230315366
ENSG00000054282,0.46204272996621204
ENSG00000054356,0.9131163292931307
ENSG00000054392,0.6750205530751936
ENSG00000054523,0.6751833962860159
ENSG00000054598,0.8020758666831388
ENSG00000054611,0.5636988862842233
ENSG00000054654,0.5631007000847192
ENSG00000054690,0.8616721548472513
ENSG00000054793,0.6198951428661978
ENSG00000054796,0.9857380853732539
ENSG00000054803,0.9238920993859051
ENSG00000054938,0.9054278327386753
ENSG00000054965,0.6965133325095035
ENSG00000054967,0.5929175855712485
ENSG00000054983,0.4869573124614012
ENSG00000055044,0.28934997809259305
ENSG00000055070,0.22288678905223255
ENSG00000055118,0.8929242989007244
ENSG00000055130,0.4513086234348496
ENSG00000055147,0.38017268963059075
ENSG00000055163,0.6824310947069667
ENSG00000055208,0.5295706534880825
ENSG00000055211,0.35047046431406786
ENSG00000055332,0.3531380317897353
ENSG00000055483,0.4346035038301363
ENSG00000055609,0.4271046438742611
ENSG00000055732,0.8038517170070634
ENSG00000055813,0.9445854989068706
ENSG00000055917,0.435669123887044
ENSG00000055950,0.29278388775983544
ENSG00000055955,0.8027523427991455
ENSG00000055957,0.9750767249535275
ENSG00000056050,0.3489910138431575
ENSG00000056097,0.335952664936862
ENSG00000056277,0.6334143493392801
ENSG00000056291,0.8846893060143985
ENSG00000056487,0.9034367659046255
ENSG00000056558,0.8005546209755815
ENSG00000056586,0.33087702501232963
ENSG00000056736,0.8071315070917819
ENSG00000056972,0.3847511134190901
ENSG00000056998,0.7584113706894174
ENSG00000057019,0.5496526107401531
ENSG00000057149,0.9614989205042073
ENSG00000057252,0.44593728894156515
ENSG00000057294,0.6959918322478715
ENSG00000057468,0.9179011902602172
ENSG00000057593,0.9064503831600489
ENSG00000057608,0.2823380926424872
ENSG00000057657,0.7690725485667202
ENSG00000057663,0.2778549967556929
ENSG00000057704,0.7558862606886337
ENSG00000057757,0.38489412425851494
ENSG00000057935,0.4768882196518209
ENSG00000058056,0.6804000385006518
ENSG00000058063,0.45307006578148196
ENSG00000058085,0.7713036278062364
ENSG00000058091,0.8202912088802335
ENSG00000058262,0.3523286673094173
ENSG00000058272,0.40036576013343034
