go_id,Q,auc_sim,auc_real
SIMGO_250_Q3,Q3,0.7420444264032655,0.8118258027848821
SIMGO_251_Q2,Q2,0.4903963195994859,0.49533821687558544
SIMGO_251_Q3,Q3,0.6607911056987574,0.7726181645944346
SIMGO_252_Q2,Q2,0.4897045305910741,0.5135195183816951
SIMGO_252_Q3,Q3,0.7388165437611347,0.81139585553582
SIMGO_253_Q2,Q2,0.4735860902509979,0.5242936229779083
SIMGO_253_Q3,Q3,0.7098738019529576,0.8031010538780343
SIMGO_254_Q2,Q2,0.5321237624878785,0.5729689046773239
SIMGO_254_Q3,Q3,0.7397369596103105,0.8131986771171256
SIMGO_255_Q2,Q2,0.563445774981395,0.5566006540745476
SIMGO_255_Q3,Q3,0.6625086259387051,0.7675458614564831
SIMGO_256_Q2,Q2,0.49614027016665546,0.5297194079336885
SIMGO_256_Q3,Q3,0.711773177277135,0.7718770396684428
SIMGO_257_Q2,Q2,0.5061045937352006,0.5456406867969212
SIMGO_257_Q3,Q3,0.757934736035,0.8668088099467142
SIMGO_258_Q2,Q2,0.5072114651692489,0.4355622388515256
SIMGO_258_Q3,Q3,0.7001970998804772,0.7831197309841811
SIMGO_259_Q2,Q2,0.5175353945380331,0.46200564670786276
