GO ID,n_genes,n_neurons_peak,pct_neurons_peak,auc_all,auc_noneurons,auc
GO:0008284,415,107,0.25783132530120484,0.515361022407817,0.492238698669602,0.515361022407817
GO:0008285,342,78,0.22807017543859648,0.489706425174533,0.5082534983006399,0.489706425174533
GO:0008286,63,11,0.1746031746031746,0.43676428522946553,0.507065043488379,0.43676428522946553
GO:0008306,30,15,0.5,0.5852984487267374,0.46798436032193347,0.5852984487267374
GO:0008333,42,6,0.14285714285714285,0.452606940466207,0.5219771143953504,0.452606940466207
GO:0008340,18,5,0.2777777777777778,0.4557555234254115,0.44178947991443196,0.4557555234254115
GO:0008344,42,15,0.35714285714285715,0.4953495463901805,0.418126059602769,0.4953495463901805
GO:0008360,123,19,0.15447154471544716,0.4491059155758785,0.5179047640430381,0.4491059155758785
GO:0008361,20,3,0.15,0.41368994765371947,0.47635326551149704,0.41368994765371947
GO:0008380,158,24,0.1518987341772152,0.5350108670141744,0.622266482459929,0.5350108670141744
GO:0008542,44,22,0.5,0.6225069440662274,0.5300219668500266,0.6225069440662274
GO:0008543,50,15,0.3,0.518589327942635,0.48649782592112245,0.518589327942635
GO:0008544,65,29,0.4461538461538462,0.5985305277347435,0.428927522844584,0.5985305277347435
GO:0008584,92,24,0.2608695652173913,0.4721274117156875,0.456020679744564,0.4721274117156875
GO:0008589,19,5,0.2631578947368421,0.583885083713851,0.598583629291392,0.583885083713851
GO:0008625,36,4,0.1111111111111111,0.419971932230943,0.4884564420398455,0.419971932230943
GO:0008630,40,2,0.05,0.4313659382262175,0.4777265699973225,0.4313659382262175
GO:0008643,20,3,0.15,0.4515310652764035,0.5610248539124405,0.4515310652764035
GO:0008654,19,1,0.05263157894736842,0.4542617960426175,0.5541603247082696,0.4542617960426175
GO:0009060,59,10,0.1694915254237288,0.5423389580822284,0.6010412481585645,0.5423389580822284
GO:0009267,65,14,0.2153846153846154,0.488009775469681,0.5001048583987335,0.488009775469681
GO:0009306,43,10,0.23255813953488372,0.501285235045528,0.5361662963447045,0.501285235045528
GO:0009311,22,8,0.36363636363636365,0.441265491505272,0.365037679835579,0.441265491505272
GO:0009312,24,8,0.3333333333333333,0.5075720086283465,0.527598020555767,0.5075720086283465
GO:0009314,23,4,0.17391304347826086,0.464102647758251,0.508444623281712,0.464102647758251
GO:0009408,41,11,0.2682926829268293,0.531900774430123,0.5014581647452515,0.531900774430123
GO:0009409,36,11,0.3055555555555556,0.505013462368869,0.5248789233491665,0.505013462368869
GO:0009410,219,69,0.3150684931506849,0.4814151016634555,0.4938218542906145,0.4814151016634555
GO:0009411,39,6,0.15384615384615385,0.4834593886804255,0.5305591385240775,0.4834593886804255
GO:0009566,35,14,0.4,0.5831497695639725,0.4949260203374805,0.5831497695639725
GO:0009611,59,12,0.2033898305084746,0.541897683139146,0.494406722914156,0.541897683139146
GO:0009612,49,10,0.20408163265306123,0.5093742054411394,0.49783959445715753,0.5093742054411394
GO:0009615,96,10,0.10416666666666667,0.517119360662431,0.578577933221057,0.517119360662431
GO:0009617,81,19,0.2345679012345679,0.523254584553458,0.4979708642730515,0.523254584553458
GO:0009636,67,16,0.23880597014925373,0.5058311112962806,0.55808370135822,0.5058311112962806
GO:0009653,104,32,0.3076923076923077,0.542751255998378,0.417357559645842,0.542751255998378
GO:0009725,39,6,0.15384615384615385,0.4460795809881175,0.4561014696685425,0.4460795809881175
GO:0009749,58,14,0.2413793103448276,0.4790340097247165,0.47090619840188996,0.4790340097247165
GO:0009755,37,14,0.3783783783783784,0.5449605412454065,0.379888948161696,0.5449605412454065
GO:0009791,63,16,0.25396825396825395,0.47797825096236846,0.514316136758104,0.47797825096236846
GO:0009792,20,7,0.35,0.519384614083602,0.467205351328953,0.519384614083602
GO:0009880,26,9,0.34615384615384615,0.534017360846722,0.5117928120003046,0.534017360846722
GO:0009887,92,30,0.32608695652173914,0.559115838881661,0.4973023647355935,0.559115838881661
GO:0009952,53,12,0.22641509433962265,0.5333150809537914,0.473338435023025,0.5333150809537914
GO:0009953,35,8,0.22857142857142856,0.5632440682349249,0.558977076464123,0.5632440682349249
GO:0009954,14,4,0.2857142857142857,0.4671326233041715,0.4639628502599215,0.4671326233041715
GO:0009966,33,8,0.24242424242424243,0.4079296700049405,0.4471116774941245,0.4079296700049405
GO:0009968,36,15,0.4166666666666667,0.5404749506803155,0.5292076252889325,0.5404749506803155
GO:0010033,24,4,0.16666666666666666,0.4907070803197565,0.537219261515036,0.4907070803197565
GO:0010043,26,11,0.4230769230769231,0.5089358232442445,0.467752195487195,0.5089358232442445
GO:0010212,36,8,0.2222222222222222,0.4492695183181355,0.4787914772198095,0.4492695183181355
GO:0010259,25,6,0.24,0.470038005684991,0.4144650017765595,0.470038005684991
GO:0010332,25,4,0.16,0.4510145424090145,0.52609639104614,0.4510145424090145
GO:0010460,18,8,0.4444444444444444,0.5881338305050355,0.45378332445526703,0.5881338305050355
GO:0010466,62,22,0.3548387096774194,0.5328491257539896,0.38956885800819496,0.5328491257539896
GO:0010467,80,20,0.25,0.5324624912513896,0.5341803556690015,0.5324624912513896
GO:0010468,160,44,0.275,0.5273071319951561,0.48815099952052454,0.5273071319951561
GO:0010506,69,16,0.2318840579710145,0.5107084731125651,0.523950133413049,0.5107084731125651
GO:0010507,47,7,0.14893617021276595,0.479151413463494,0.49386736492441197,0.479151413463494
GO:0010508,68,16,0.23529411764705882,0.5234847906148801,0.5043373541387446,0.5234847906148801
GO:0010529,21,5,0.23809523809523808,0.470813489043052,0.442359132722963,0.470813489043052
GO:0010575,26,5,0.19230769230769232,0.53423786136704,0.6078390314474985,0.53423786136704
GO:0010592,27,7,0.25925925925925924,0.496731196624587,0.5876245191277175,0.496731196624587
GO:0010595,60,8,0.13333333333333333,0.473657658345421,0.5032387968547221,0.473657658345421
GO:0010596,18,4,0.2222222222222222,0.4492914457719265,0.536860884931808,0.4492914457719265
GO:0010608,21,1,0.047619047619047616,0.39134933924856297,0.462082001319328,0.39134933924856297
GO:0010613,19,4,0.21052631578947367,0.39740825300186,0.469266869609335,0.39740825300186
GO:0010628,408,101,0.24754901960784315,0.500616060870274,0.49451648159852146,0.500616060870274
GO:0010629,216,37,0.1712962962962963,0.48592421615001347,0.514802796306312,0.48592421615001347
GO:0010634,35,7,0.2,0.490338080592576,0.45478674277058895,0.490338080592576
GO:0010667,17,4,0.23529411764705882,0.43219956373966395,0.437424542180287,0.43219956373966395
GO:0010718,45,6,0.13333333333333333,0.551287004558318,0.6017691017233491,0.551287004558318
GO:0010719,29,5,0.1724137931034483,0.4915728752362415,0.4913838819779415,0.4915728752362415
GO:0010800,27,9,0.3333333333333333,0.44968468316016297,0.4723181146422085,0.44968468316016297
GO:0010804,17,5,0.29411764705882354,0.51087607162786,0.5125982853954245,0.51087607162786
GO:0010811,33,11,0.3333333333333333,0.5546694277838575,0.5661513812511829,0.5546694277838575
GO:0010821,19,4,0.21052631578947367,0.5519765770336544,0.608766700490445,0.5519765770336544
GO:0010824,17,2,0.11764705882352941,0.5562014914016136,0.544564500583371,0.5562014914016136
GO:0010839,21,2,0.09523809523809523,0.5435070207105525,0.6172154201915201,0.5435070207105525
GO:0010842,20,10,0.5,0.668336842817397,0.6270813777473341,0.668336842817397
GO:0010862,44,10,0.22727272727272727,0.4979594430223485,0.45226294864114147,0.4979594430223485
GO:0010875,24,5,0.20833333333333334,0.517696041111534,0.550659814744322,0.517696041111534
GO:0010881,18,7,0.3888888888888889,0.5210748378696024,0.4815737851846215,0.5210748378696024
GO:0010906,22,4,0.18181818181818182,0.4775062799725965,0.5656161985232551,0.4775062799725965
GO:0010942,35,4,0.11428571428571428,0.486665650716245,0.540651870734163,0.486665650716245
GO:0010951,45,12,0.26666666666666666,0.5426736481792149,0.450486333519733,0.5426736481792149
GO:0010971,26,4,0.15384615384615385,0.5349231579481715,0.5707203863042205,0.5349231579481715
GO:0010975,31,6,0.1935483870967742,0.4767316676823075,0.5239107251675805,0.4767316676823075
GO:0010976,107,29,0.27102803738317754,0.4911299855522965,0.504246019584665,0.4911299855522965
GO:0010977,61,17,0.2786885245901639,0.5149246704331449,0.566671756502265,0.5149246704331449
GO:0014003,21,2,0.09523809523809523,0.5197192440684599,0.5952036622229955,0.5197192440684599
GO:0014032,20,4,0.2,0.3719757126789625,0.490780204818564,0.3719757126789625
GO:0014059,28,19,0.6785714285714286,0.653896490352206,0.522051295069344,0.653896490352206
GO:0014065,39,7,0.1794871794871795,0.5047373358348965,0.5647836538461539,0.5047373358348965
GO:0014068,74,13,0.17567567567567569,0.5008125291894876,0.5309254659703646,0.5008125291894876
GO:0014070,49,9,0.1836734693877551,0.49902428171879,0.509024599542334,0.49902428171879
GO:0014823,40,10,0.25,0.5291366407305125,0.4827369190506625,0.5291366407305125
GO:0014911,18,2,0.1111111111111111,0.35546508383430997,0.548823022093702,0.35546508383430997
GO:0015031,316,61,0.1930379746835443,0.483059019242154,0.571304484315463,0.483059019242154
GO:0015698,26,9,0.34615384615384615,0.5253591461712225,0.5812631665778315,0.5253591461712225
GO:0015701,29,5,0.1724137931034483,0.5088770415503086,0.5933683111900935,0.5088770415503086
GO:0015711,19,8,0.42105263157894735,0.5587920683240319,0.44919245729748003,0.5587920683240319
GO:0015721,28,9,0.32142857142857145,0.6009443302109515,0.484736430894378,0.6009443302109515
GO:0015804,19,7,0.3684210526315789,0.534474885844749,0.508951674277017,0.534474885844749
GO:0015908,22,7,0.3181818181818182,0.572748000014499,0.5778027889240496,0.572748000014499
GO:0015914,30,10,0.3333333333333333,0.547855891537817,0.555319013887831,0.547855891537817
GO:0015986,20,3,0.15,0.646440622066621,0.6855333147288395,0.646440622066621
GO:0016042,60,20,0.3333333333333333,0.547591419192305,0.436547319133776,0.547591419192305
GO:0016055,145,28,0.19310344827586207,0.4742595580827485,0.5092485869917864,0.4742595580827485
GO:0016064,17,4,0.23529411764705882,0.4085375133160855,0.34290823314564,0.4085375133160855
GO:0016079,22,15,0.6818181818181818,0.6828187924328595,0.5569039825719435,0.6828187924328595
GO:0016125,16,5,0.3125,0.555740698470669,0.484468284765021,0.555740698470669
GO:0016192,147,37,0.25170068027210885,0.5169166190915345,0.5648767960919385,0.5169166190915345
GO:0016197,58,11,0.1896551724137931,0.4600492529698415,0.5099537064935444,0.4600492529698415
GO:0016226,29,10,0.3448275862068966,0.5217737158331215,0.5942836591351445,0.5217737158331215
GO:0016236,63,7,0.1111111111111111,0.471078652393558,0.594904781297573,0.471078652393558
GO:0016239,30,4,0.13333333333333333,0.464777718536573,0.4988447965064615,0.464777718536573
GO:0016241,51,16,0.3137254901960784,0.4911108019649725,0.5585019177033035,0.4911108019649725
GO:0016266,38,9,0.23684210526315788,0.4365446824005625,0.475551279119986,0.4365446824005625
GO:0016310,113,28,0.24778761061946902,0.4829712051465845,0.5295323684868369,0.4829712051465845
GO:0016311,40,10,0.25,0.4359550935128345,0.51584998074822,0.4359550935128345
GO:0016338,17,5,0.29411764705882354,0.464219043270938,0.410216608329529,0.464219043270938
GO:0016339,32,11,0.34375,0.543402910032757,0.5161702343769841,0.543402910032757
GO:0016358,36,15,0.4166666666666667,0.5110683532728799,0.569147044629023,0.5110683532728799
GO:0016477,211,34,0.16113744075829384,0.463757042823308,0.509864549774188,0.463757042823308
GO:0016485,73,14,0.1917808219178082,0.5204512456059915,0.5259633917503015,0.5204512456059915
GO:0016525,80,19,0.2375,0.475466641572613,0.46720594376187297,0.475466641572613
GO:0016540,28,10,0.35714285714285715,0.5568840487734705,0.49044881070240953,0.5568840487734705
GO:0016567,424,103,0.2429245283018868,0.491845967211228,0.532028780904805,0.491845967211228
GO:0016570,73,12,0.1643835616438356,0.450812042556082,0.5479902185541801,0.450812042556082
GO:0016573,39,4,0.10256410256410256,0.5218877032520325,0.5289126016260159,0.5218877032520325
GO:0016575,47,10,0.2127659574468085,0.4874491559894245,0.516080265744695,0.4874491559894245
GO:0016579,77,14,0.18181818181818182,0.5114982418590426,0.5530306273250776,0.5114982418590426
GO:0016601,21,8,0.38095238095238093,0.5055473399589705,0.5842449021015015,0.5055473399589705
GO:0016925,48,8,0.16666666666666666,0.491687164721735,0.551898215239112,0.491687164721735
GO:0016973,19,3,0.15789473684210525,0.5743383223406056,0.6380105276509385,0.5743383223406056
GO:0017015,24,4,0.16666666666666666,0.541766590534196,0.5386800532927295,0.541766590534196
GO:0017148,70,15,0.21428571428571427,0.47198886995496847,0.4823471639533585,0.47198886995496847
GO:0017156,23,13,0.5652173913043478,0.6299536714807725,0.499541427411403,0.6299536714807725
GO:0017157,29,13,0.4482758620689655,0.5903486502496404,0.5271614340921276,0.5903486502496404
GO:0017158,16,11,0.6875,0.7075984681325931,0.5330213802023891,0.7075984681325931
GO:0018105,163,46,0.2822085889570552,0.48230937154452047,0.499599116917266,0.48230937154452047
GO:0018107,61,11,0.18032786885245902,0.4684716496157175,0.504566854990584,0.4684716496157175
GO:0018108,128,31,0.2421875,0.48880691099246854,0.5577922853074415,0.48880691099246854
GO:0018149,20,8,0.4,0.4919556705651535,0.338229697846107,0.4919556705651535
GO:0018230,24,3,0.125,0.403500507549803,0.48271634310366696,0.403500507549803
GO:0018279,22,3,0.13636363636363635,0.5523530413916344,0.5555972407993415,0.5523530413916344
GO:0018345,22,2,0.09090909090909091,0.429734990593634,0.5201375975525324,0.429734990593634
GO:0019082,29,4,0.13793103448275862,0.430714225268681,0.5423739809878425,0.430714225268681
GO:0019216,39,7,0.1794871794871795,0.45880433083176997,0.4515243902439025,0.45880433083176997
GO:0019221,106,28,0.2641509433962264,0.5557908599738065,0.5100478634723635,0.5557908599738065
GO:0019226,19,10,0.5263157894736842,0.6148148148148149,0.41084263487231554,0.6148148148148149
GO:0019228,22,11,0.5,0.515673651663604,0.44003124580882047,0.515673651663604
GO:0019233,48,26,0.5416666666666666,0.6164488152441969,0.476983385452419,0.6164488152441969
GO:0019369,28,9,0.32142857142857145,0.5487706501719145,0.399500616296748,0.5487706501719145
GO:0019722,62,21,0.3387096774193548,0.485473136341656,0.4464428876842025,0.485473136341656
GO:0019731,20,6,0.3,0.47583107119601553,0.411400326424301,0.47583107119601553
GO:0019827,35,6,0.17142857142857143,0.5303457464003025,0.5307994606226856,0.5303457464003025
GO:0019835,18,6,0.3333333333333333,0.49884796523180197,0.5288516010112541,0.49884796523180197
GO:0019882,23,5,0.21739130434782608,0.440945638304043,0.488377994315875,0.440945638304043
GO:0019886,16,0,0.0,0.4388698673565145,0.5985873341956429,0.4388698673565145
GO:0019915,22,6,0.2727272727272727,0.5333808182632115,0.533661740558292,0.5333808182632115
GO:0019933,28,10,0.35714285714285715,0.5364856136312994,0.516525778691646,0.5364856136312994
GO:0019934,25,10,0.4,0.5609867519415259,0.530297478554388,0.5609867519415259
GO:0021510,25,5,0.2,0.4395874574894675,0.512822953149586,0.4395874574894675
GO:0021549,41,14,0.34146341463414637,0.473469611143037,0.48399634872420405,0.473469611143037
GO:0021591,19,6,0.3157894736842105,0.464531540673093,0.544495180111618,0.464531540673093
GO:0021762,38,8,0.21052631578947367,0.4804956431166325,0.5627027072801021,0.4804956431166325
GO:0021766,63,27,0.42857142857142855,0.4787672959633865,0.456470411418487,0.4787672959633865
GO:0021772,20,6,0.3,0.414068379971417,0.431192970883967,0.414068379971417
GO:0021915,27,3,0.1111111111111111,0.47530065094031004,0.557015094595052,0.47530065094031004
GO:0021983,22,3,0.13636363636363635,0.5286468244906245,0.54857780822613,0.5286468244906245
GO:0021987,68,19,0.27941176470588236,0.5471345106399725,0.5990681777672839,0.5471345106399725
GO:0022008,55,12,0.21818181818181817,0.452971668249446,0.5231707592818704,0.452971668249446
GO:0022038,19,9,0.47368421052631576,0.5987421782513105,0.537248435650262,0.5987421782513105
GO:0022604,23,5,0.21739130434782608,0.5146108839394465,0.454472623397715,0.5146108839394465
GO:0022617,39,15,0.38461538461538464,0.5704942542213884,0.3701522435897435,0.5704942542213884
GO:0022900,50,8,0.16,0.494404289673761,0.524680880819793,0.494404289673761
GO:0022904,18,3,0.16666666666666666,0.4691867691449155,0.5213432936779715,0.4691867691449155
GO:0023019,21,5,0.23809523809523808,0.5624469912793859,0.572677221291927,0.5624469912793859
GO:0030010,30,5,0.16666666666666666,0.49254449437631753,0.564365145860309,0.49254449437631753
GO:0030030,37,9,0.24324324324324326,0.417312316889363,0.45534005656319354,0.417312316889363
GO:0030032,34,8,0.23529411764705882,0.4676005772005775,0.5146724386724384,0.4676005772005775
GO:0030036,147,30,0.20408163265306123,0.44331945812447304,0.4971904531871155,0.44331945812447304
GO:0030041,32,4,0.125,0.5134760417460196,0.5683502196490695,0.5134760417460196
GO:0030071,34,5,0.14705882352941177,0.4866181818181815,0.492425974025974,0.4866181818181815
GO:0030073,34,17,0.5,0.604406349206349,0.5472219336219335,0.604406349206349
GO:0030097,55,13,0.23636363636363636,0.5146407090851535,0.490716009813232,0.5146407090851535
GO:0030099,19,3,0.15789473684210525,0.5365423642820899,0.5055576695416879,0.5365423642820899
GO:0030100,28,6,0.21428571428571427,0.5106956396652536,0.5109762873832631,0.5106956396652536
GO:0030101,18,6,0.3333333333333333,0.5932640844177255,0.4313197033880395,0.5932640844177255
GO:0030148,50,10,0.2,0.5726099435502325,0.6334634920029495,0.5726099435502325
GO:0030150,18,5,0.2777777777777778,0.49843999695609154,0.4963557652470215,0.49843999695609154
GO:0030155,53,16,0.3018867924528302,0.4879938241128895,0.5011624671232755,0.4879938241128895
GO:0030163,55,14,0.2545454545454545,0.4917589483561705,0.4983515070320625,0.4917589483561705
GO:0030168,52,15,0.28846153846153844,0.485057378410279,0.5099265921368166,0.485057378410279
GO:0030177,37,7,0.1891891891891892,0.4594531660146655,0.5103314620061306,0.4594531660146655
GO:0030178,41,6,0.14634146341463414,0.468362125245797,0.562561815630119,0.468362125245797
GO:0030182,139,33,0.23741007194244604,0.503523286359892,0.506441873149447,0.503523286359892
GO:0030183,74,22,0.2972972972972973,0.5186260773574495,0.43869305396340197,0.5186260773574495
GO:0030198,141,41,0.2907801418439716,0.5028435804652369,0.49923864283932,0.5028435804652369
GO:0030199,52,7,0.1346153846153846,0.45896968690581397,0.530067753049186,0.45896968690581397
GO:0030216,53,16,0.3018867924528302,0.522677833532314,0.4918993845058245,0.522677833532314
GO:0030217,38,6,0.15789473684210525,0.463088221595576,0.49902721676024,0.463088221595576
GO:0030218,45,6,0.13333333333333333,0.496370291291749,0.49012505719078847,0.496370291291749
GO:0030220,19,3,0.15789473684210525,0.46049805513275854,0.4636098427194315,0.46049805513275854
GO:0030225,27,3,0.1111111111111111,0.5177189449577511,0.5705993840322195,0.5177189449577511
GO:0030282,50,13,0.26,0.48853125715157497,0.482131391919038,0.48853125715157497
GO:0030301,20,3,0.15,0.5475323675909716,0.627280107567801,0.5475323675909716
GO:0030307,79,7,0.08860759493670886,0.44667578216890147,0.538495354034345,0.44667578216890147
GO:0030308,113,20,0.17699115044247787,0.485146460272936,0.5302964700097921,0.485146460272936
GO:0030316,39,7,0.1794871794871795,0.4157403064415255,0.4804106081926205,0.4157403064415255
GO:0030317,73,31,0.4246575342465753,0.5748440869801485,0.5125117810382596,0.5748440869801485
GO:0030318,22,9,0.4090909090909091,0.5380513779691676,0.481749112829268,0.5380513779691676
GO:0030324,74,22,0.2972972972972973,0.506858468135694,0.49916836496412353,0.506858468135694
GO:0030325,21,5,0.23809523809523808,0.505648826740317,0.575997288853127,0.505648826740317
GO:0030326,30,14,0.4666666666666667,0.610484423794653,0.501481453271384,0.610484423794653
GO:0030334,90,29,0.32222222222222224,0.487015924027172,0.488010219263567,0.487015924027172
GO:0030335,210,43,0.20476190476190476,0.486519275251996,0.49869543152808304,0.486519275251996
GO:0030336,124,29,0.23387096774193547,0.5146831077056455,0.5527463583036295,0.5146831077056455
GO:0030433,68,12,0.17647058823529413,0.5465205102742345,0.537807607817538,0.5465205102742345
GO:0030488,31,4,0.12903225806451613,0.49816549867966653,0.5957457343083485,0.49816549867966653
GO:0030500,18,2,0.1111111111111111,0.38537782512746355,0.50552976688735,0.38537782512746355
GO:0030501,38,7,0.18421052631578946,0.504233036099891,0.5624581883155925,0.504233036099891
GO:0030509,79,22,0.27848101265822783,0.46637506861130695,0.4131233827334745,0.46637506861130695
GO:0030511,29,4,0.13793103448275862,0.47995543144058,0.5850977405432849,0.47995543144058
GO:0030512,83,12,0.14457831325301204,0.5119033456827885,0.4845896166381535,0.5119033456827885
GO:0030513,35,8,0.22857142857142856,0.475833079345728,0.509948232708062,0.475833079345728
GO:0030514,49,13,0.2653061224489796,0.505990179252479,0.48362573099415196,0.505990179252479
GO:0030520,15,3,0.2,0.497020186650436,0.3828793872996555,0.497020186650436
GO:0030521,18,4,0.2222222222222222,0.4593870752268135,0.4656566809561255,0.4593870752268135
GO:0030522,35,5,0.14285714285714285,0.482877771928366,0.5521228745855384,0.482877771928366
GO:0030534,26,9,0.34615384615384615,0.46597946648392097,0.5364412802355389,0.46597946648392097
GO:0030539,18,3,0.16666666666666666,0.5382052777989159,0.5587368625759921,0.5382052777989159
GO:0030574,35,14,0.4,0.5898492699010836,0.4130785144957655,0.5898492699010836
GO:0030593,59,20,0.3389830508474576,0.5586801928485334,0.40999765635462704,0.5586801928485334
GO:0030833,27,7,0.25925925925925924,0.508349691452037,0.5294488442143025,0.508349691452037
GO:0030838,43,13,0.3023255813953488,0.489955924425275,0.471735720820808,0.489955924425275
GO:0030855,76,29,0.3815789473684211,0.5387362735356316,0.38087034064562153,0.5387362735356316
GO:0030866,29,6,0.20689655172413793,0.49541338749259545,0.605839045443006,0.49541338749259545
GO:0030878,26,10,0.38461538461538464,0.572693786644331,0.40460893677504495,0.572693786644331
GO:0030879,18,3,0.16666666666666666,0.519749469429859,0.480753620982675,0.519749469429859
GO:0030890,41,7,0.17073170731707318,0.463239002193111,0.479804613742714,0.463239002193111
GO:0030900,39,7,0.1794871794871795,0.4071470450281425,0.49114876485303305,0.4071470450281425
GO:0030901,23,7,0.30434782608695654,0.587708804593701,0.393295777507105,0.587708804593701
GO:0030968,41,7,0.17073170731707318,0.486170890653281,0.483277039573731,0.486170890653281
GO:0031016,22,7,0.3181818181818182,0.481872356158723,0.4633659203195625,0.481872356158723
GO:0031032,27,9,0.3333333333333333,0.498880314978396,0.5799023589535315,0.498880314978396
GO:0031047,21,2,0.09523809523809523,0.509813409303438,0.598579909966727,0.509813409303438
GO:0031069,30,12,0.4,0.5802028588112824,0.474819102749638,0.5802028588112824
GO:0031100,34,9,0.2647058823529412,0.4617535353535355,0.448181240981241,0.4617535353535355
GO:0031116,23,4,0.17391304347826086,0.485390928600429,0.5267567136477005,0.485390928600429
GO:0031122,43,11,0.2558139534883721,0.513652899403128,0.573939136496319,0.513652899403128
GO:0031145,22,5,0.22727272727272727,0.44390616107903147,0.452319330716225,0.44390616107903147
GO:0031146,42,11,0.2619047619047619,0.484040158718058,0.5518438449558369,0.484040158718058
GO:0031175,108,40,0.37037037037037035,0.5494991869503401,0.5037548563044696,0.5494991869503401
GO:0031214,19,9,0.47368421052631576,0.580139100287502,0.3279532386267545,0.580139100287502
GO:0031295,35,7,0.2,0.5100198110332215,0.549046161092793,0.5100198110332215
GO:0031297,32,3,0.09375,0.3982085269546225,0.4667491937736475,0.3982085269546225
GO:0031333,30,7,0.23333333333333334,0.5294005636377486,0.520958691954198,0.5294005636377486
GO:0031334,52,11,0.21153846153846154,0.4707737371289405,0.500795114719421,0.4707737371289405
GO:0031397,46,7,0.15217391304347827,0.4592626486014725,0.5681401831939465,0.4592626486014725
GO:0031398,67,13,0.19402985074626866,0.4289561518021645,0.5457566036163655,0.4289561518021645
GO:0031424,39,27,0.6923076923076923,0.707270168855535,0.357686444652908,0.707270168855535
GO:0031507,25,4,0.16,0.474071747627024,0.5463919978681284,0.474071747627024
GO:0031532,57,12,0.21052631578947367,0.5000883754187785,0.5372770194452701,0.5000883754187785
GO:0031589,19,2,0.10526315789473684,0.4344706578724845,0.45550481988838154,0.4344706578724845
GO:0031623,45,8,0.17777777777777778,0.4457856743429415,0.4861649128158205,0.4457856743429415
GO:0031640,19,8,0.42105263157894735,0.5785176729240655,0.328260823608997,0.5785176729240655
GO:0031641,18,2,0.1111111111111111,0.3994728119794705,0.5292172927817095,0.3994728119794705
GO:0031647,79,9,0.11392405063291139,0.4768657374735355,0.5379234297812281,0.4768657374735355
GO:0031648,43,6,0.13953488372093023,0.4790341494938935,0.5826825469437544,0.4790341494938935
GO:0031663,38,5,0.13157894736842105,0.521798177645674,0.5340971640034216,0.521798177645674
GO:0031667,37,11,0.2972972972972973,0.4936842706904435,0.42310940913478645,0.4936842706904435
GO:0031669,21,6,0.2857142857142857,0.46994903913765196,0.400943464613734,0.46994903913765196
GO:0031929,19,3,0.15789473684210525,0.41356333502452247,0.5167892778623371,0.41356333502452247
GO:0031954,23,6,0.2608695652173913,0.340219172321791,0.466339321965083,0.340219172321791
GO:0032007,34,8,0.23529411764705882,0.4336334776334775,0.499844155844156,0.4336334776334775
GO:0032008,31,7,0.22580645161290322,0.5200373248019501,0.5608927483241926,0.5200373248019501
GO:0032024,47,20,0.425531914893617,0.5714053284523085,0.475068639414277,0.5714053284523085
GO:0032088,78,9,0.11538461538461539,0.487920922692729,0.5744120950527185,0.487920922692729
GO:0032091,69,7,0.10144927536231885,0.4396773729254545,0.5114879153242324,0.4396773729254545
GO:0032092,67,12,0.1791044776119403,0.500864511290726,0.5133571045005509,0.500864511290726
GO:0032094,22,10,0.45454545454545453,0.5784153807675161,0.44622241071202,0.5784153807675161
GO:0032147,35,12,0.34285714285714286,0.523245638340122,0.512303390503634,0.523245638340122
GO:0032148,26,5,0.19230769230769232,0.4901123759486285,0.524783306682911,0.4901123759486285
GO:0032204,19,1,0.05263157894736842,0.430671824792829,0.525665905631659,0.430671824792829
GO:0032211,16,2,0.125,0.47187856653731997,0.5426716376271274,0.47187856653731997
GO:0032259,46,12,0.2608695652173913,0.479336027860393,0.4971461738563085,0.479336027860393
GO:0032331,21,4,0.19047619047619047,0.404517249128301,0.4409111338248195,0.404517249128301
GO:0032332,18,4,0.2222222222222222,0.46381131150174604,0.47949589495134004,0.46381131150174604
GO:0032355,77,19,0.24675324675324675,0.5102542934311776,0.4984344901391225,0.5102542934311776
GO:0032402,20,8,0.4,0.49581821718209595,0.5491539183600985,0.49581821718209595
GO:0032418,26,4,0.15384615384615385,0.48914471179471597,0.53267849437803,0.48914471179471597
GO:0032435,30,6,0.2,0.490523522989819,0.5654264097290984,0.490523522989819
GO:0032436,73,13,0.1780821917808219,0.485575657615433,0.5663521872399679,0.485575657615433
GO:0032438,23,2,0.08695652173913043,0.3881807899773795,0.531882576416681,0.3881807899773795
GO:0032456,55,9,0.16363636363636364,0.46464113304391097,0.479959469542803,0.46464113304391097
GO:0032465,37,9,0.24324324324324326,0.508927966604007,0.5550485613642905,0.508927966604007
GO:0032467,34,16,0.47058823529411764,0.5455953823953825,0.46889696969697003,0.5455953823953825
GO:0032481,18,1,0.05555555555555555,0.5008243918524715,0.552088882124648,0.5008243918524715
GO:0032496,122,24,0.19672131147540983,0.505876543683363,0.504320395796579,0.505876543683363
GO:0032508,50,4,0.08,0.46793472042108497,0.55143810232156,0.46793472042108497
GO:0032526,42,7,0.16666666666666666,0.5097274710753406,0.5253242792886005,0.5097274710753406
GO:0032543,89,8,0.0898876404494382,0.472769965438092,0.5601984011819645,0.472769965438092
GO:0032570,32,5,0.15625,0.48781011147507647,0.511317640486529,0.48781011147507647
GO:0032689,36,9,0.25,0.547622071511426,0.469520223187449,0.547622071511426
GO:0032691,27,6,0.2222222222222222,0.5694091898782729,0.5604333773310319,0.5694091898782729
GO:0032693,16,3,0.1875,0.5072991960232316,0.488881280275939,0.5072991960232316
